anio,jur_desc,fin_desc,fun_desc,inciso_desc,ppal_desc,ff_desc,eco_desc,sancion,vigente,definitivo,devengado
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","BIENES DE CONSUMO","PRODUCTOS DE MINERALES NO METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",51000,16600,0,0
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","BIENES DE CONSUMO","PRODUCTOS METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",60000,34752,1007.29,1007.29
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","BIENES DE CONSUMO","PRODUCTOS QUIMICOS, COMBUSTIBLES Y LUBRICANTES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",0,1080,1080,1080
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","BIENES DE CONSUMO","PRODUCTOS QUIMICOS, COMBUSTIBLES Y LUBRICANTES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",158000,38582,5358.81,5358.81
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","BIENES DE CONSUMO","PULPA,PAPEL, CARTON Y SUS PRODUCTOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",0,749,749,749
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","BIENES DE CONSUMO","PULPA,PAPEL, CARTON Y SUS PRODUCTOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",271210,212752,106020.37,87065.16
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","BIENES DE CONSUMO","TEXTILES Y VESTUARIO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",65100,18299,3807.01,3807.01
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","BIENES DE USO","ACTIVOS INTANGIBLES","RECURSOS CON AFECTACION ESPECIFICA","ACTIVOS INTANGIBLES",23300,0,0,0
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","BIENES DE USO","MAQUINARIA Y EQUIPO","RECURSOS CON AFECTACION ESPECIFICA","MAQUINARIA Y EQUIPO",57700,2828,2828,2828
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","BIENES DE USO","MAQUINARIA Y EQUIPO","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",1300000,967033,967032.06,967032.06
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",231400,302786,302785.33,302785.33
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",551900,834552,834542.52,834542.52
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","GASTOS EN PERSONAL","CONTRATOS POR TIEMPO DETERMINADO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",157200,163751,163749.02,163749.02
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","GASTOS EN PERSONAL","GABINETE DE AUTORIDADES SUPERIORES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",7377100,7815055,7815044.84,7815044.84
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",33451708,43222796,43222764.21,43222764.21
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,4125459,4125443.71,4125443.71
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,454939,454937,454937
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",30000,2000,0,0
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",4116000,110988743,110800563.76,110791258.76
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS,  TASAS Y JUICIOS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",3000,3000,1805,1805
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS,  TASAS Y JUICIOS","TESORO DE LA CIUDAD","IMPUESTOS DIRECTOS",0,235,234.33,234.33
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS,  TASAS Y JUICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",7000,8248,5069.4,5069.4
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",150000,298987,2490,2490
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",12724169,13821705,13081590.12,13020990.12
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","OTROS SERVICIOS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",975000,865000,817500,817500
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",38756000,40907789,38267319.12,38267319.12
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","PASAJES, VIATICOS Y MOVILIDAD","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",0,50000,50000,50000
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","PASAJES, VIATICOS Y MOVILIDAD","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",5539600,2960595,1413538.21,1413538.21
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","PUBLICIDAD Y PROPAGANDA","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",0,174000,0,0
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","PUBLICIDAD Y PROPAGANDA","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",0,1267689,815196.26,815196.26
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",5123765,5393981,5393032.53,5321633.16
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",224000,186000,152142.18,152142.18
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",6294041,5799700,5039415.67,5039415.67
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","SERVICIOS NO PERSONALES","SERVICIOS PROFESIONALES, TECNICOS Y OPERATIVOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",0,2511000,2401000,2401000
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS CORRIENTES","TESORO DE LA CIUDAD","AL SECTOR PRIVADO",52970600,68501073,68460987.69,68460987.69
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS CORRIENTES","TRANSFERENCIAS AFECTADAS","AL SECTOR PRIVADO",5e+05,5e+05,0,0
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","MINERALES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",2e+05,0,0,0
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","MINERALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",2e+05,325019,325018.02,325018.02
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",0,92810,92780.04,92780.04
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",2390000,724303,710465.28,710465.28
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",225000,318520,318520,318520
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",114746,43618,43617.1,43617.1
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",65000,0,0,0
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",30000,0,0,0
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","PRODUCTOS DE MINERALES NO METALICOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",80000,1400,1400,1400
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","PRODUCTOS DE MINERALES NO METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",2e+05,278746,278745.8,278745.8
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","PRODUCTOS METALICOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",2e+05,547,547,547
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","PRODUCTOS METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",320000,1263601,1263598.64,1263598.64
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS, COMBUSTIBLES Y LUBRICANTES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",450000,275723,275721.04,275721.04
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS, COMBUSTIBLES Y LUBRICANTES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",2320000,2454089,2454086.96,2454086.96
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","PULPA,PAPEL, CARTON Y SUS PRODUCTOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",475000,272726,272725.42,272725.42
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","TEXTILES Y VESTUARIO","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",130000,0,0,0
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","TEXTILES Y VESTUARIO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",460000,399954,399954,399954
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE CONSUMO","TEXTILES Y VESTUARIO","TRANSFERENCIAS AFECTADAS","BIENES DE CONSUMO",0,840000,750996.6,750996.6
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE USO","MAQUINARIA Y EQUIPO","RECURSOS CON AFECTACION ESPECIFICA","MAQUINARIA Y EQUIPO",350000,350000,89348,89348
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","BIENES DE USO","MAQUINARIA Y EQUIPO","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",1623720,9318365,9314163.59,9314163.59
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",2491211,2483122,2483121.5,2483121.5
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",3116962,3884754,3884751.13,3884751.13
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",2587500,3229324,3229322.61,3229322.61
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","GASTOS EN PERSONAL","CONTRATOS POR TIEMPO DETERMINADO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",274400,308879,308876.95,308876.95
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","GASTOS EN PERSONAL","GABINETE DE AUTORIDADES SUPERIORES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",2454600,3872683,3872678.04,3872678.04
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",120534217,150290476,142001948.31,141998937.26
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TRANSFERENCIAS AFECTADAS","REMUNERACIONES AL PERSONAL",382500,562500,561668.21,561668.21
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",77099324,94662469,94662462.11,94662462.11
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TRANSFERENCIAS AFECTADAS","REMUNERACIONES AL PERSONAL",7060,10120,8669.88,8669.88
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,293463,293462.5,293462.5
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",0,431250,431250,431250
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",4637843,3965774,3855773,3855773
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",3e+06,3955206,3177172.07,3172782.07
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",7275000,6163350,6043542.03,6043542.03
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",1e+06,1772300,1130300,1130300
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",41560000,42139940,41649712.52,41640718.6
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TRANSFERENCIAS AFECTADAS","SERVICIOS NO PERSONALES",0,1470000,1190820,1190820
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","PASAJES, VIATICOS Y MOVILIDAD","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",430000,80000,58500,58500
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",6473150,7384393,7384391.54,7384391.54
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",0,66400,66366.13,66366.13
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",15721386,15621081,15456668.9,15361039.9
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TRANSFERENCIAS AFECTADAS","SERVICIOS NO PERSONALES",0,840000,733000,733000
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","SERVICIOS PROFESIONALES, TECNICOS Y OPERATIVOS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",0,13200,13200,13200
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","SERVICIOS PROFESIONALES, TECNICOS Y OPERATIVOS","TRANSFERENCIAS AFECTADAS","SERVICIOS NO PERSONALES",0,310000,168000,114000
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS CORRIENTES","RECURSOS CON AFECTACION ESPECIFICA","AL SECTOR PRIVADO",0,687065,340000,340000
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS CORRIENTES","TESORO DE LA CIUDAD","AL SECTOR PRIVADO",10920000,38337312,38335071,38335071
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","CULTURA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS DE CAPITAL","TESORO DE LA CIUDAD","AL SECTOR PRIVADO",2e+06,2e+06,2e+06,2e+06
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE CONSUMO","MINERALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",496770,1701252,1674938.92,1527938.92
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",50000,7565,0,0
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",1651775,908964,546734.9,539620.3
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",0,42435,42435,42435
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",575447,509264,323850.12,244089.58
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",124714,168795,2853.5,2853.5
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE CONSUMO","PRODUCTOS DE MINERALES NO METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",145409,1644276,1284791.12,1228992.87
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE CONSUMO","PRODUCTOS METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",271332,221213,153115.98,153115.98
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE CONSUMO","PRODUCTOS QUIMICOS, COMBUSTIBLES Y LUBRICANTES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",2404315,1670761,1526040.38,1525140.38
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE CONSUMO","PULPA,PAPEL, CARTON Y SUS PRODUCTOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",843185,290840,283363.91,282076.91
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE CONSUMO","TEXTILES Y VESTUARIO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",511831,352125,345543.57,344945.57
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE USO","CONSTRUCCIONES","TESORO DE LA CIUDAD","CONSTRUCCIONES DEL DOMINIO PRIVADO",2500000,14500312,14500310.97,14500310.97
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE USO","MAQUINARIA Y EQUIPO","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",6140320,2192086,2136581.65,2136581.65
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE USO","OBRAS DE ARTE, LIBROS Y ELEMENTOS COLECCIONABLES","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",119160,0,0,0
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",506900,616508,616508,616508
2015,"MINISTERIO DE DESARROLLO ECONOMICO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",467300,678420,678416.45,678416.45
